Square Feet,Number of Bedrooms,Number of Bathrooms,Year Built,Neighborhood,Garage Spaces,Lot Size,City,Price
2373,3,2.992036684202807,1977,Rural,0,0.9456752723946202,Los Angeles,242632779.1132883
1842,4,2.0151035977756475,1965,Urban,1,0.6795950255687785,New York,188259107.89767706
2469,1,3.8065690682765716,2003,Urban,2,0.18246383604936212,Kansas City,248287811.86036754
2853,2,3.7366227137475465,2002,Suburban,1,0.11885695326507241,Kansas City,286399531.46985644
1349,1,1.6280451981522963,1961,Urban,1,0.1457052753130762,Kansas City,136130629.7664268
2630,2,1.1182527553610888,1969,Suburban,1,0.6484561870890166,Los Angeles,266716149.89209715
2687,4,3.223926125052287,1983,Urban,2,0.6526138734051267,Kansas City,272644863.8264045
1822,2,3.4828307840474597,2002,Rural,0,0.549700562603297,Kansas City,185414715.12182003
2160,2,3.903593697854066,2013,Rural,1,0.3760892385876564,New York,218343215.7202773
1758,2,3.669509182264932,1972,Suburban,2,0.5785684584531773,Kansas City,179363055.48093575
1898,2,2.8016043046192447,1976,Urban,1,0.5646716387886321,Houston,193188478.51678962
1242,1,2.5901570176371425,1966,Suburban,0,0.11747400388890906,New York,125316631.79576732
1542,2,1.083523153787759,1997,Urban,1,0.35422230729474824,Kansas City,156302375.77300784
2063,1,1.7399693405343335,1970,Urban,2,0.14786680732043456,New York,207524831.73714224
1228,2,2.3788442551987794,1999,Rural,1,0.9101392763028899,New York,127769109.70065436
1547,3,2.8855117002507034,1989,Suburban,1,0.7527008465066218,Houston,159019917.6100519
1919,4,2.671755499955232,1952,Rural,1,0.9965036531736211,New York,197657899.92836475
2246,2,3.227907969045072,1966,Rural,0,0.3719541369747591,New York,227086863.78255218
1005,3,1.8393007926611227,2010,Rural,1,0.8906372629812193,Los Angeles,105326133.87435567
2345,2,2.69485782295742,1999,Suburban,2,0.6427488411392336,Kansas City,238175858.54241797
1467,2,1.2644267301723764,1955,Urban,1,0.5078128662132444,Los Angeles,149793896.33582914
2755,2,2.240996570749621,1977,Urban,1,0.3003158001597716,Kansas City,277519653.7436051
1074,3,3.250482498863803,2021,Suburban,1,0.7645529487575285,New York,111646550.93120243
1003,4,3.080202560287132,2004,Urban,0,0.91372667401387,Kansas City,105394648.56209089
2870,3,3.971928211516537,2007,Suburban,2,0.3117775582678337,New York,289126782.4072029
1645,4,1.833673377963268,1994,Suburban,1,0.25785130147625135,Kansas City,166291782.0107285
1117,2,2.4945678975219376,2021,Urban,2,0.7265997235043803,New York,115670091.20983604
1880,1,1.9885912413219902,1968,Rural,2,0.9792758464529673,Kansas City,193410523.575364
2629,2,2.321809342177524,1978,Suburban,0,0.7749595909936702,Kansas City,267273933.6556317
1503,4,3.5708503896081645,1972,Suburban,2,0.35612266514288404,Kansas City,152843427.10493502
1946,3,3.05262722556546,1981,Suburban,1,0.4779598817330071,New York,197598746.45058244
1573,2,3.647323574042745,1959,Suburban,0,0.4458858719125346,Kansas City,160222978.62761587
2464,3,1.6105333249956595,1998,Urban,0,0.8668855162423409,New York,251130217.5805864
1193,3,3.620083353524314,2014,Urban,2,0.7942337009850015,Los Angeles,123777674.75643934
1846,3,1.1792868225351532,1978,Suburban,0,0.6300778912853682,Kansas City,188213835.96811697
1714,2,3.6657978413114574,2008,Rural,2,0.3474631993572129,Houston,173627250.8348844
2415,3,1.9872213383821837,1994,Urban,2,0.9441896749498506,Houston,246704989.9751279
2049,3,1.9437629002421994,2016,Rural,0,0.6879837022922319,New York,208670700.72897932
2458,2,2.536265730095992,2000,Rural,1,0.9734289817976042,Houston,251092364.83874524
1172,3,3.8220705631696954,1960,Suburban,2,0.6221053297378277,New York,121102181.94092686
2323,2,1.143344094044216,1955,Urban,0,0.8390734825272527,New York,237021118.21968958
2668,4,2.0566929252122357,2016,Suburban,0,0.8317948414550741,Houston,271348226.1766663
1325,4,3.569715966050007,2011,Suburban,2,0.40359589915023286,Houston,135085708.1932049
2433,4,2.1881634323064003,1954,Rural,2,0.9676186506615053,Los Angeles,248887205.5107305
2141,3,1.597470692791201,1958,Rural,2,0.11974732083780759,New York,215333546.90614837
1835,1,2.2743825439942356,1977,Rural,2,0.7918398178906728,Houston,187949777.78025293
2810,1,2.156657504475008,1987,Suburban,1,0.9690013771876395,Los Angeles,286256756.19877386
1723,3,3.7462486044001104,1992,Suburban,1,0.4050173829553506,Los Angeles,174931055.56010675
1224,1,3.285803127229291,1970,Suburban,1,0.6832995290118747,New York,126397932.87960157
1531,2,2.515346667232019,2011,Suburban,1,0.6060009248597895,Kansas City,156498655.62434137
1112,1,3.965111700164713,1995,Suburban,0,0.7853565787088713,Houston,115614166.27105671
1139,3,2.39583259382777,2019,Suburban,2,0.8795601294805471,Houston,118687488.09193982
1558,3,1.1747134924608256,1987,Suburban,0,0.6427401123695932,Houston,159431804.0737825
1000,2,1.7868229654449546,1998,Suburban,0,0.8343141277433113,Houston,104530582.36112493
1089,4,2.3082114406579377,1988,Urban,1,0.3810570183003297,Houston,111373400.949551
1653,3,1.4707078724383602,2020,Urban,0,0.3057283528343352,Houston,167103944.85460457
1319,2,3.842695378972129,1979,Urban,1,0.4876009205795562,Los Angeles,134966206.7563207
2573,1,3.3005466934533194,1970,Urban,2,0.709962939622705,New York,261452355.70012254
2828,1,1.804861601283318,1950,Suburban,1,0.2685222540448513,Los Angeles,284712975.89032054
2917,2,2.7724136005537474,1981,Suburban,2,0.7123169729367023,Houston,295819515.88472503
1138,2,3.164347471328716,1957,Rural,1,0.4546842837148606,New York,116760747.47892396
2534,3,3.8238367867203937,2018,Rural,0,0.8160177465033688,Houston,257941876.49152088
2891,1,3.644906047526232,1979,Urban,0,0.133152235392973,New York,290309129.13052934
1844,2,2.545576678414641,1957,Rural,1,0.7011843740464551,Los Angeles,188546840.1211134
1258,1,3.323957859379053,1968,Urban,2,0.6848401029849709,New York,129838497.35437828
2696,2,2.6864342614827548,2008,Suburban,2,0.9468419285127829,Los Angeles,274750692.21217513
1901,1,2.6581116701366203,2004,Suburban,1,0.7420307982076634,Houston,194174512.36629856
1689,4,1.3442258750145757,1979,Rural,0,0.816671706780953,New York,173504175.47453085
1009,3,1.378412974048456,1985,Suburban,2,0.9141319142678516,Kansas City,105954040.5443929
1260,1,2.588600845067372,2004,Suburban,1,0.707546726462789,Kansas City,129896878.695694
2942,4,1.8065846349370198,1993,Urban,2,0.36113827146397715,Los Angeles,296531185.20494014
2673,1,1.063110707381406,1976,Rural,0,0.8827964196251699,Los Angeles,272078715.4011795
1171,1,3.168517611700637,2003,Suburban,2,0.7728203075283776,Los Angeles,121391740.35851943
1897,4,1.097459790070495,1997,Rural,1,0.4819938436008041,Los Angeles,192542278.7022593
1012,1,2.7858305233121636,1979,Suburban,2,0.7394762553849659,Houston,105416318.56617324
2191,1,2.6175813823819434,1988,Urban,2,0.8809199894630279,Kansas City,223965918.55099377
2665,3,3.9064440717334135,1962,Suburban,0,0.9780869182521443,Los Angeles,272138417.8966407
2619,4,2.452639418042925,1965,Rural,0,0.9571163535631498,New York,267359529.72416896
1320,4,1.1908043091333922,1993,Rural,0,0.39279504408772736,New York,134403285.54362366
2342,2,2.655063903419385,2020,Urban,0,0.47952434234636365,Houston,236911751.5044883
2636,1,3.523288511848304,1976,Suburban,1,0.19858294447963415,Los Angeles,265162161.3607868
1328,3,3.99054785284432,1994,Urban,2,0.3227898583162414,New York,135048240.38054454
1784,1,2.2910295210672174,1984,Rural,2,0.8941790876382553,Los Angeles,183327722.6522713
1776,1,1.9608962274902275,1977,Urban,2,0.4247649336514231,New York,180190891.88531888
2994,2,3.7199598908559968,1956,Suburban,2,0.658497392735393,Houston,303446483.9554912
1910,1,1.5737263872283642,2011,Suburban,1,0.69936905647633,New York,194744874.76142377
2943,3,2.84628674509878,2000,Urban,0,0.8036463476289808,Los Angeles,298796703.24402726
2573,3,2.217143272542843,1995,Rural,2,0.2645200272210679,Los Angeles,259118885.88154605
2442,2,1.1232470948666657,1969,Rural,2,0.3743318211529919,Houston,246565902.63787997
2629,1,2.0418654229170934,1987,Urban,0,0.5035027073123626,Kansas City,265800653.4432806
2118,3,1.7956855675080239,2010,Suburban,0,0.42835695511444616,Los Angeles,214291461.19313535
2840,1,3.058273461830461,1981,Suburban,2,0.9846147095737208,Kansas City,289452444.0575059
2604,1,3.8463714930757544,1975,Suburban,0,0.8514467228923412,Los Angeles,265235711.4764424
1317,1,1.8041415621359134,2007,Suburban,2,0.5317180791584375,Houston,134663901.0129524
2979,2,3.434397817455045,1988,Rural,2,0.8913417634778211,New York,302929288.65369827
1235,1,1.1660794508152286,1969,Suburban,2,0.4128876528249671,Kansas City,126011894.22293599
2969,3,2.6143630301194394,1999,Urban,2,0.8072454915012381,New York,301442304.68476516
1333,1,1.2116501911296838,2001,Urban,2,0.3013080382958083,Houston,135097413.95581377
2908,3,3.802098973391918,1971,Urban,2,0.7950898407037293,Houston,295510606.626523
1375,1,3.299053841672171,2002,Urban,0,0.5108080628761555,Houston,140456469.3525062
2482,3,2.9738497336137772,2015,Suburban,1,0.19674938889301813,Los Angeles,249616785.67448613
2160,3,3.471689144873993,1992,Rural,1,0.3459362091000241,Los Angeles,218315057.73136568
2953,1,2.9425593867104896,1972,Suburban,2,0.4620471616212082,Los Angeles,298175927.76210934
1587,1,3.9068331915228733,2013,Rural,0,0.7743636204979935,Los Angeles,162964830.59185418
2570,3,3.1418738435943148,1958,Suburban,2,0.16568444325785578,Kansas City,258579062.75455886
1512,4,3.77397582874674,1956,Rural,0,0.6935922955833757,Houston,155486009.66507286
2319,2,2.5513956760319143,1990,Urban,2,0.7444122768395592,Kansas City,236118416.0599002
2343,4,1.351193238945588,2003,Urban,2,0.6885292329331762,Los Angeles,238183985.65758678
1917,4,2.584533164269051,2014,Rural,1,0.7846026743508,New York,196081853.35907418
2595,1,1.38061848418928,1951,Rural,0,0.26035175442055447,Kansas City,261315305.15841696
2855,2,2.7774804375292153,1953,Rural,0,0.6283930195567337,New York,289300276.13059837
2372,4,2.447479181582989,1981,Urban,1,0.9470304524834918,Los Angeles,242548713.20103619
2863,1,2.867726193498345,1951,Urban,1,0.649705842824084,Kansas City,290193608.6786328
2802,4,1.0301409431644948,2013,Suburban,1,0.6502027122576577,Kansas City,283798274.13202566
1872,4,1.5845214749660923,1963,Rural,1,0.762795677901942,Kansas City,191652817.50013217
2252,1,2.4739912957363925,1969,Rural,0,0.39988380891327313,New York,227704968.39174658
1269,1,3.8515106847674048,1998,Rural,0,0.7304283111893866,Los Angeles,131016004.85730448
2851,1,2.1508271210654755,1957,Urban,1,0.9246104499818936,Houston,290284364.28398937
1797,2,2.273116078160904,2012,Rural,2,0.1098059257228087,Houston,180614513.3344761
2314,4,3.1440882670198667,1995,Rural,2,0.8831017369979788,Los Angeles,236431315.3050164
1724,1,2.811378271858354,1970,Urban,2,0.2967564981329732,Kansas City,174449635.86105424
2188,3,1.8967784502949998,1981,Rural,2,0.5103309463303377,Houston,221893913.11542383
1004,4,2.2324491867022833,1957,Suburban,0,0.8671130208573742,Kansas City,105432998.79328954
1850,3,1.6530993965716974,1965,Urban,0,0.8415209147109661,Los Angeles,189771587.02829772
2402,2,3.8980643773906256,1989,Urban,0,0.9027347303134503,New York,245276028.47987154
1077,1,1.3919031446720793,1976,Urban,2,0.9463751133692735,Kansas City,112861268.30269678
2433,3,2.1155103536992583,1967,Suburban,1,0.5024412610945828,New York,246420869.58200034
1573,2,1.0775169166600336,1984,Urban,2,0.6907274297209062,New York,161169450.91735405
1131,1,1.665338475800639,2001,Urban,0,0.45143059647349604,Los Angeles,115642053.36805253
1600,3,3.341413415140465,1964,Urban,2,0.41564504574294925,Los Angeles,162813831.23485026
2772,3,1.6035256968666385,2012,Urban,1,0.4884358695379025,New York,279987443.7749545
2065,2,1.2401902075868967,2002,Suburban,1,0.7687685213044084,New York,210661856.87209108
1088,1,2.42335953953357,2015,Rural,2,0.5512966724273975,Houston,111868235.32760201
1401,1,1.0299077042035556,1980,Rural,0,0.8326537070035078,Houston,144605511.6128328
1295,3,1.2542984632789995,2010,Urban,0,0.7706966294765403,Los Angeles,133662555.53212863
2863,3,3.422877608688925,2013,Suburban,0,0.1184306150119594,Kansas City,287348868.8957114
2318,3,3.314420034578819,1983,Urban,2,0.6672143413955455,New York,235774653.20957112
1615,1,3.7454164612146883,2004,Rural,0,0.4929140109777319,Kansas City,164390476.28947976
2549,2,3.5635463077322487,2008,Rural,2,0.5109660902360275,New York,257937096.42426005
1799,2,3.049526689719454,1952,Suburban,0,0.8365357484829052,Los Angeles,184766393.2441435
2714,1,1.1569985719019886,1966,Rural,1,0.5928471874762091,Kansas City,274806010.8302737
2660,4,3.3485458539599726,1995,Urban,1,0.8970596411130524,Los Angeles,271096439.14461225
1421,2,3.5365324325216814,1987,Suburban,0,0.7415250331525214,New York,146352865.09820172
2888,3,3.3972464373158635,1984,Rural,2,0.5975560078876475,Los Angeles,292427573.52223694
2046,4,2.525437105924078,1950,Urban,0,0.7790841785359933,Kansas City,209249828.67562425
1574,4,1.698705515948445,1978,Suburban,2,0.13451414583286658,Houston,158664973.64286047
1142,2,3.53598992706618,1953,Urban,1,0.12437528934538697,Los Angeles,115557075.6912569
1992,4,3.1814884292204155,2010,Rural,2,0.17501439422876686,Kansas City,200618683.60333538
1664,4,3.9422835231665547,1966,Urban,0,0.4938087926324284,Los Angeles,169649715.22739965
1144,2,1.4670777932677987,1977,Suburban,1,0.3119051310642488,Los Angeles,116419556.48981632
2248,2,1.676993749156165,1999,Urban,2,0.9858351649742061,Houston,230114950.35605773
2006,4,1.635394449644508,1957,Rural,2,0.5880611251102302,Kansas City,204232960.2092745
1502,3,3.37761930286401,1983,Suburban,1,0.6961741714730426,Kansas City,154304192.30508003
2985,1,1.5607218893503545,2008,Suburban,0,0.35093812262202706,Kansas City,300496744.7548114
2997,4,1.1999794894699183,1967,Rural,1,0.38961721772884794,New York,302238084.5503545
1820,4,3.9956824197568857,2008,Urban,0,0.40191572272704035,Los Angeles,184584254.795117
2639,3,1.0744516343354475,1976,Urban,0,0.7288621346352705,Houston,268009894.5457515
1103,4,3.505732180476597,1965,Rural,2,0.5263355869203776,Kansas City,113724607.84813763
2970,4,2.096100524651958,1959,Suburban,0,0.565915287277067,Houston,300506783.97573423
2062,1,3.5248463792734457,1971,Rural,0,0.6328026839434108,New York,209938376.89816254
2970,1,2.663861473633435,1965,Suburban,1,0.7919304906143954,New York,301519442.06359446
1197,1,3.70489368845908,1961,Suburban,1,0.18133277366123035,Houston,121264530.89494057
2669,2,3.77857895924388,2000,Urban,0,0.7991865209969394,Kansas City,271394326.02692795
1578,2,1.027294543842328,1950,Rural,2,0.6069115619876618,Houston,161416604.9007265
1390,1,1.2262365279783647,1976,Suburban,1,0.7021859003697315,Kansas City,142907897.24144703
2202,1,1.7510761887125663,2016,Urban,2,0.39479658835668585,Kansas City,222430313.65593687
2991,2,3.007946249090505,1961,Rural,1,0.46844815313480426,New York,302097836.7343558
1553,3,3.664816589534518,1979,Rural,1,0.3080492376885282,Houston,157505107.43265775
2471,4,2.379825853881888,1958,Suburban,0,0.9813699976756647,New York,252710336.92741945
2523,4,2.8209193488227964,2002,Suburban,1,0.547302675259285,Los Angeles,255573082.32745814
2038,1,1.5654995583866835,2010,Suburban,1,0.9964692242169381,New York,209034758.5879637
2646,3,3.414900501645056,2003,Rural,2,0.5408073802551397,Kansas City,267850154.43889907
2692,2,3.9019843340604092,1986,Suburban,1,0.2977761379456606,Houston,271286529.51478285
2312,1,1.8057967987437924,2014,Rural,1,0.5567071570631711,Los Angeles,234233970.54522163
1477,3,2.484477854801639,1991,Urban,2,0.13563601461917002,Los Angeles,148914515.912206
2254,3,1.2583483315191213,1998,Rural,0,0.9142928212797562,Los Angeles,230340840.2312627
1922,3,2.677409969388905,1953,Suburban,0,0.836695226074997,Los Angeles,197084281.87807918
1419,2,2.5083503255400417,2013,Rural,1,0.7532384686248562,Houston,146024318.61753976
1156,2,1.4333094524652328,2000,Suburban,1,0.648844043898214,Kansas City,119186718.42842595
1549,4,2.3261986393542253,2021,Urban,2,0.6218508103033268,Los Angeles,158433718.9494682
2464,4,2.0023139562596897,2009,Suburban,0,0.9970553926715165,Kansas City,251805450.51007706
2120,3,2.565492625915568,1980,Suburban,0,0.35019769061794415,New York,214308400.40003338
2020,3,2.7569630062863975,2021,Suburban,0,0.8017159288290201,Kansas City,206375351.86961657
1996,2,1.0254867358216284,2007,Suburban,2,0.6232642931922917,Los Angeles,203013232.97114807
2434,4,3.283017948848666,1953,Suburban,2,0.9782924893829967,New York,249127688.79307863
1950,3,3.1390428755852224,1971,Suburban,2,0.8450228649684272,New York,199910542.540511
1288,4,2.0988591586195664,1952,Urban,1,0.9986726016906334,New York,134525777.44534963
2277,4,1.158807806706455,1996,Urban,0,0.6294924950162017,Los Angeles,231269373.06058398
1195,3,3.264797619355151,1987,Rural,1,0.28408956179044154,Kansas City,121515307.63040385
1597,2,3.865525481434397,1982,Suburban,1,0.5533183321252605,Houston,163081506.07173386
2857,3,1.7204547880660426,1997,Rural,2,0.7400000206455171,Kansas City,289849034.2123325
2545,3,1.9705738412111136,2014,Urban,0,0.7969243475634292,Los Angeles,258827414.77590796
1516,4,1.5514386684454449,1975,Urban,1,0.10045899011434922,Los Angeles,152678652.85070515
2658,3,2.730808370034519,1957,Suburban,0,0.5545243796520647,New York,269257432.5260129
2865,2,1.4645241839423648,1999,Suburban,1,0.3117111219735819,Kansas City,288408394.9236636
1864,3,2.0685818303841383,1987,Rural,2,0.8874206499293096,Los Angeles,191362246.88692537
2141,2,3.091039041802789,1959,Urban,1,0.2376148996452057,Los Angeles,215959902.42636123
1805,2,2.6803479490280453,1991,Rural,2,0.6998106246173501,Houston,184500079.21926385
