Square Feet,Year Built,Garage Spaces,Lot Size,,City,Neighborhood,Number of Bedrooms,Number of Bathrooms,,Price
1957,1990,0,0.864920292,,Los Angeles,Urban,3,1.109022245,,200422778.1
2233,1959,2,0.294151141,,Los Angeles,Suburban,1,1.305541795,,225278671.3
1984,2011,2,0.778443636,,Houston,Suburban,4,3.185481802,,202831129.3
1992,1975,2,0.893219716,,Kansas City,Rural,2,1.599009214,,204166024.3
2646,2017,1,0.254358841,,Kansas City,Urban,4,2.113812762,,266280330.2
2639,1973,1,0.412121998,,New York,Rural,2,2.505097498,,266518492.3
1827,1990,2,0.973091588,,New York,Suburban,1,3.176404505,,188058688.3
1682,2014,0,0.802709061,,Los Angeles,Suburban,1,1.33969367,,172409022.3
2483,1966,2,0.354331749,,Houston,Suburban,2,2.219099216,,250663091.2
2003,1973,1,0.607547593,,Los Angeles,Suburban,2,2.455218727,,203891879.4
1355,1976,1,0.463893511,,Los Angeles,Suburban,2,2.622481192,,138371153.6
2007,1956,2,0.540968659,,Houston,Rural,4,3.455081924,,204238974.4
2347,2022,0,0.419649572,,Los Angeles,Rural,2,1.515034585,,237016875.5
2156,1961,0,0.351397917,,Los Angeles,Suburban,1,3.423494355,,217973751.7
1887,1952,1,0.707286737,,Kansas City,Urban,1,3.078635283,,192892331.3
2828,1959,1,0.800687634,,New York,Urban,3,2.667612443,,287493509.1
2863,1982,1,0.88656141,,Kansas City,Urban,2,3.098583611,,291290200.8
1126,1995,0,0.239796971,,New York,Urban,4,2.236053217,,114306688.8
2129,2008,1,0.840569971,,New York,Urban,4,1.415192758,,217503989.3
2008,2001,1,0.329320742,,New York,Suburban,4,2.997295721,,203001400.9
1603,1955,0,0.484602751,,Kansas City,Rural,3,2.57401692,,163406065
2822,1951,1,0.911299317,,Houston,Suburban,1,2.918124402,,287405355.9
2401,1978,1,0.509053241,,Los Angeles,Urban,4,2.013996343,,243241315.9
2928,1989,2,0.277357181,,Houston,Urban,1,3.720599732,,294725830.9
2013,2010,1,0.24388179,,Houston,Rural,3,2.762109606,,202961567.2
1050,2017,2,0.52568539,,New York,Suburban,2,1.256207453,,107892642.5
2052,2017,1,0.786405182,,New York,Rural,2,2.349411972,,209458231.8
2485,1978,1,0.99748463,,Kansas City,Urban,2,3.269068164,,254077603.3
2319,2011,2,0.808667766,,Kansas City,Urban,4,3.382403685,,236497019.1
2320,2009,1,0.889310763,,Los Angeles,Rural,2,2.483791158,,236822838.2
2749,1990,2,0.773049125,,Houston,Urban,4,3.684242712,,279446563.8
1778,2014,1,0.905891591,,Houston,Suburban,3,1.803005312,,182679683.4
2430,2013,2,0.168664189,,Los Angeles,Urban,3,2.231796092,,244250705.7
2792,2012,2,0.936938439,,New York,Urban,4,3.695790732,,284456876.5
1813,1997,1,0.456765538,,Kansas City,Suburban,1,3.688770149,,184060485.5
2636,1969,1,0.929452801,,Los Angeles,Urban,2,3.057138306,,268866549.4
2428,1986,2,0.168159554,,Houston,Rural,2,3.576941641,,244234068.4
2369,2013,0,0.743718661,,Los Angeles,Rural,2,1.266319801,,240863567.3
2645,1954,1,0.762119874,,Los Angeles,Urban,4,3.594984929,,269145223.2
1419,1983,1,0.9972198,,Houston,Suburban,3,1.96185972,,147403238.5
2205,1988,0,0.791969744,,Houston,Suburban,2,1.534994537,,224849973.3
1982,2016,0,0.444316335,,Kansas City,Rural,3,1.718109509,,200735439.9
1824,2011,2,0.601523696,,Kansas City,Urban,2,2.253905524,,185776661.4
2024,1973,1,0.429895844,,Houston,Suburban,2,1.753576014,,205050997.4
2854,1952,2,0.276416781,,Kansas City,Suburban,4,1.961702758,,287524211.6
2973,2020,1,0.323652095,,Kansas City,Rural,1,1.404935458,,299108630.6
1566,2016,0,0.299809481,,Kansas City,Rural,4,1.888530297,,158475687.2
1370,1999,2,0.593933797,,Houston,Suburban,2,2.716851444,,140433432.8
1935,1978,1,0.915544571,,New York,Rural,2,2.325561124,,198597139.9
2934,1981,1,0.921453963,,New York,Suburban,1,2.040156284,,298440281.5
1660,1988,0,0.1492874,,Kansas City,Urban,3,3.239356387,,167314388.7
2454,1958,0,0.171909461,,New York,Rural,3,3.680529914,,247010587
1968,1963,1,0.320607151,,Kansas City,Rural,2,3.270367669,,199068313.3
2332,2017,0,0.329553507,,New York,Urban,3,1.996002106,,235177467.7
2160,2013,0,0.185400258,,New York,Suburban,2,3.233326504,,217319500.8
1201,1969,2,0.449617007,,Los Angeles,Suburban,1,1.455940547,,122817280.6
2459,1977,1,0.628952853,,Kansas City,Rural,1,1.390953964,,249449085.8
1312,1963,2,0.620345981,,New York,Suburban,2,2.036881111,,134894496
1116,1993,0,0.589086713,,New York,Suburban,1,3.423107107,,115002166.6
2689,1988,1,0.404804732,,Los Angeles,Urban,4,1.739044742,,271449452
1936,1977,0,0.735810117,,New York,Urban,4,1.189760227,,197798282.6
2826,2013,0,0.843835547,,Los Angeles,Urban,1,1.395128606,,287023812.4
1574,1981,1,0.41164684,,New York,Rural,2,3.576234906,,160056451.8
1243,1958,0,0.176981823,,Los Angeles,Urban,2,2.901349854,,125827510.4
1536,1977,2,0.366697226,,Los Angeles,Urban,1,1.75960349,,155885456.4
2625,1966,1,0.223631789,,Houston,Suburban,3,2.665887476,,264273100.5
1074,2004,0,0.520622855,,Kansas City,Urban,4,2.582738867,,110491819.7
2829,1959,0,0.240341636,,Houston,Rural,3,2.966307935,,284794181.3
1385,1955,0,0.516560282,,Kansas City,Urban,2,1.699562663,,141650268.6
2926,1997,1,0.298902603,,New York,Rural,2,3.593208962,,294614003.7
2233,2016,2,0.764857995,,Kansas City,Suburban,3,1.928105686,,227493897.9
1474,1990,0,0.124811417,,Houston,Suburban,1,3.082394962,,148470236.7
1417,2009,0,0.599271673,,Kansas City,Urban,3,1.048373939,,144994986.4
1346,1991,0,0.252539447,,Houston,Suburban,3,2.11797139,,136331545.1
2552,2020,1,0.100892678,,Kansas City,Urban,4,2.055129454,,256093598.1
1639,1977,0,0.882280079,,New York,Suburban,4,2.630453286,,168938684.4
1938,1962,0,0.704375009,,New York,Rural,3,1.218208785,,197868240.7
1954,1964,0,0.18904854,,Kansas City,Suburban,3,3.370394121,,197043022.3
1875,1985,1,0.697665131,,Kansas City,Urban,2,1.653342405,,191422326.3
1762,1964,2,0.650482599,,New York,Urban,4,3.031113445,,180214746.5
2202,2005,1,0.526021018,,Kansas City,Urban,4,3.40963637,,223395827.8
2205,1953,2,0.477332289,,Los Angeles,Rural,2,2.685630869,,223578083.8
1663,2001,2,0.898362787,,New York,Suburban,1,3.22264962,,171233512.7
1024,1959,1,0.320633218,,New York,Urban,4,2.985580937,,104767084.7
2990,1994,0,0.458479051,,Houston,Rural,4,2.066589391,,301792389.5
2203,1978,2,0.396203872,,Houston,Rural,1,3.426575617,,222853012.5
1709,2002,0,0.794080926,,Los Angeles,Rural,4,1.88410411,,175316712.4
2524,1978,2,0.924818776,,Kansas City,Suburban,4,2.713638753,,257692616.8
2879,1972,0,0.864803529,,Los Angeles,Suburban,1,3.236193217,,292771732.1
2184,2006,0,0.817933537,,Kansas City,Suburban,1,2.136867729,,222784932.8
1176,1999,1,0.988110951,,Houston,Rural,3,1.908302823,,122973677.5
1284,1970,0,0.727430095,,Kansas City,Suburban,2,2.378038031,,132580503.3
1062,1992,2,0.775948412,,Houston,Urban,2,3.453890483,,110633783.8
2002,1959,0,0.984522286,,New York,Rural,1,3.789765289,,205776843.8
1661,1979,0,0.106291707,,New York,Suburban,1,2.635250239,,167099102.3
1665,2000,0,0.670643539,,Kansas City,Rural,4,2.984398616,,170392047.6
1155,1982,2,0.765074379,,Houston,Rural,3,3.709820867,,119998608.5
2905,1967,2,0.926044348,,Los Angeles,Suburban,3,1.295640554,,295697394.8
2492,1971,2,0.895459874,,Houston,Rural,1,1.696235734,,254154517
2072,2013,0,0.857764613,,Houston,Suburban,4,3.126700019,,211973325.6
1966,1970,1,0.951212145,,Houston,Suburban,4,3.471233386,,202101403.2
1848,1950,2,0.583641269,,New York,Suburban,2,3.571087085,,188491037.9
2107,1964,0,0.106228086,,Houston,Rural,2,2.245321531,,211794539.5
2384,1985,2,0.109948959,,Kansas City,Rural,4,1.268019707,,239474846.3
1688,1996,1,0.59017515,,New York,Suburban,2,2.313344432,,172179376.6
1147,2003,0,0.491745015,,New York,Rural,1,1.692203771,,117435640.4
2653,1981,2,0.506120548,,New York,Suburban,4,1.873589365,,268421121.9
1341,2007,2,0.460364263,,Houston,Urban,2,3.316802671,,136870581.5
1475,1995,1,0.925953228,,Los Angeles,Rural,3,1.226581258,,152531759.7
2086,2003,2,0.423253316,,Houston,Rural,4,3.482743652,,211317472.4
2724,1982,0,0.870604248,,Houston,Urban,4,2.283007257,,277329246.8
2383,1988,0,0.912578314,,Los Angeles,Urban,3,2.788191793,,243397006
1560,1972,1,0.549551593,,Houston,Urban,1,1.268956694,,159167929.7
1326,1992,1,0.502244234,,Kansas City,Suburban,3,2.012077235,,135587127
2792,2004,1,0.784918544,,Los Angeles,Suburban,4,1.269102757,,283534775.4
2759,1951,0,0.737174357,,Kansas City,Urban,1,3.884631169,,280287219.1
2164,2015,1,0.395681605,,Kansas City,Suburban,2,3.421784948,,218795041.9
1989,1987,2,0.192293313,,New York,Rural,2,2.378898263,,200359883.9
1214,1978,2,0.33836716,,New York,Urban,2,1.670807645,,123582146.4
1434,2016,0,0.217925655,,Los Angeles,Rural,4,3.800365316,,145009655.7
2914,2020,2,0.365259048,,Houston,Suburban,3,2.033789787,,293583829.5
1951,1985,1,0.335639409,,Kansas City,Urban,1,1.482953295,,197149418.5
1722,1978,2,0.673940281,,Houston,Suburban,2,2.689493165,,176136413.4
2341,1986,1,0.959046426,,Kansas City,Rural,1,3.831322361,,239437581.3
1031,1994,2,0.717169359,,New York,Suburban,4,1.011490872,,107146708.6
1669,1965,0,0.933984467,,New York,Rural,2,1.71437453,,172088500.4
1284,1980,1,0.805719033,,New York,Suburban,4,3.815342921,,133149745.9
2328,1983,2,0.75508986,,Los Angeles,Rural,3,1.513257901,,237078943.6
1428,1999,0,0.472655746,,Kansas City,Suburban,4,1.339730355,,145583758.5
2500,2014,2,0.392315053,,Houston,Urban,4,2.710561647,,252449867.4
1285,2011,0,0.861649635,,Kansas City,Urban,3,3.58553147,,133287163
2167,1992,2,0.91485391,,Houston,Suburban,1,2.431329453,,221701619.3
2447,2005,1,0.506694244,,Houston,Rural,3,3.98369277,,247792248.2
2042,1964,1,0.108156788,,Houston,Suburban,3,3.037515099,,205433597.6
1017,1997,1,0.813277953,,Kansas City,Urban,4,1.222224722,,106208056.6
1768,1998,1,0.356561956,,New York,Rural,1,3.978496395,,179076197
1589,1993,1,0.108899079,,Los Angeles,Suburban,2,2.22368271,,159881271.6
2394,1959,2,0.824489703,,Los Angeles,Suburban,3,1.862207602,,244172114.1
2198,1969,2,0.56567277,,New York,Rural,1,2.673637551,,223188886.7
2009,2019,2,0.716689672,,Los Angeles,Suburban,3,1.912922775,,204836917.6
1193,1957,2,0.923220839,,Houston,Urban,3,1.259372521,,124530557.1
1501,1994,1,0.587056447,,Los Angeles,Urban,3,1.004285029,,153425603.6
1987,1983,0,0.552874665,,Kansas City,Rural,3,2.348750059,,201990529.6
2136,2000,1,0.361595909,,New York,Suburban,4,3.510590267,,216006273.8
1113,1953,2,0.374674451,,New York,Suburban,1,2.716945557,,113817143.2
2245,1988,1,0.816887859,,New York,Urban,1,3.997621897,,229129260.9
2701,1973,1,0.504126321,,New York,Rural,1,1.860539937,,273080172.1
1946,2004,1,0.247173588,,Kansas City,Rural,3,1.841365194,,196238970.3
1830,1975,0,0.185075888,,Houston,Rural,4,1.479248381,,184476323.1
2667,1974,1,0.525628105,,Houston,Urban,3,1.492190765,,269855054.8
2920,1985,1,0.518459521,,Houston,Urban,3,1.855559788,,295091464.6
2287,2020,0,0.68811245,,Los Angeles,Rural,1,3.378520136,,232458951.3
1924,2007,1,0.52396073,,Houston,Rural,3,3.717270372,,195548598.9
1054,1961,1,0.229128134,,Los Angeles,Suburban,2,3.925261509,,107270035.3
2894,1950,1,0.557022596,,Kansas City,Suburban,3,1.696868962,,292847378.2
2666,1999,1,0.916110463,,Los Angeles,Rural,2,3.643892637,,271693844.3
1799,1974,1,0.24349727,,Houston,Urban,3,1.984765268,,181681343.7
1777,1954,2,0.720779177,,New York,Urban,4,1.338521634,,181989285
2481,2017,1,0.634473338,,Kansas City,Suburban,4,3.610074777,,251793122.3
2901,1955,0,0.773727154,,Houston,Rural,1,2.908316904,,294576759.5
1161,1975,1,0.235540246,,Houston,Urban,3,1.494192688,,117799765.7
2403,2004,2,0.947444803,,Houston,Urban,2,2.289493773,,245443936
1086,1988,0,0.658869785,,Kansas City,Urban,2,1.861773085,,112308981.9
1054,1958,0,0.862364024,,New York,Urban,3,3.210383706,,110427598.9
2499,1994,1,0.321946087,,New York,Suburban,2,2.360248692,,251951749.1
2823,1963,2,0.7654716,,New York,Urban,4,3.967839835,,286964946
2201,2004,1,0.802927634,,Houston,Urban,2,1.164234947,,224416955.8
2414,1958,2,0.457691745,,Los Angeles,Rural,1,2.065045798,,244258337.2
2372,1964,2,0.445558108,,Houston,Rural,4,2.445700501,,240146218.1
2031,1986,1,0.692016639,,New York,Suburban,4,2.509400664,,207153288.2
1832,1999,2,0.184066914,,Kansas City,Suburban,4,1.947807467,,184626420.1
1312,2021,1,0.762061735,,Los Angeles,Suburban,3,3.187720747,,135429387.7
1758,1970,2,0.138598084,,Los Angeles,Suburban,3,3.62424122,,177219808.5
2858,2006,0,0.271531271,,Houston,Urban,4,3.816157906,,287728868.2
1442,1968,1,0.697729382,,Kansas City,Rural,3,3.41528013,,148389792.9
2790,2007,2,0.1884913,,Los Angeles,Urban,2,3.551740592,,280428837
1327,1955,0,0.974657882,,New York,Urban,3,2.651635902,,138262162.1
2077,1953,0,0.881556589,,Houston,Urban,3,3.477664679,,212868607.8
1760,1992,0,0.663672099,,Houston,Rural,4,1.910511727,,179816648.9
2262,1991,0,0.83715171,,New York,Suburban,1,2.195436286,,230760416.3
2252,1952,1,0.898822044,,New York,Suburban,1,1.950739041,,230265415.6
1578,1950,2,0.333528085,,New York,Rural,1,2.402162006,,160102802.6
2074,2004,0,0.864470429,,Los Angeles,Rural,2,1.856738849,,212056607.6
2632,1964,2,0.275314405,,Kansas City,Suburban,3,3.884834327,,265352934.6
2627,1996,2,0.472008038,,Los Angeles,Urban,1,1.938533884,,265430430.2
2006,1995,2,0.602433668,,Kansas City,Suburban,4,1.294133614,,204089228.4
2287,2007,1,0.742501867,,Houston,Rural,1,2.580451498,,232756043.2
2441,2020,1,0.127127186,,Kansas City,Suburban,1,1.171297235,,244908483.2
2826,1988,0,0.361458472,,New York,Suburban,3,1.331629499,,284832164.6
1095,1952,2,0.647667188,,Los Angeles,Suburban,3,1.658168168,,113407698.6
2111,1979,1,0.421631811,,New York,Rural,3,2.39305075,,213777637.9
2101,1984,1,0.79752255,,Houston,Rural,2,2.299752797,,214575094.2
2311,2006,1,0.686486945,,Los Angeles,Suburban,2,3.399075586,,234992365.4
2143,1978,0,0.310961308,,Los Angeles,Suburban,1,3.218423962,,216371188.3
1813,1999,1,0.231336082,,New York,Urban,3,2.278954882,,182917602
1490,2011,2,0.666142294,,Los Angeles,Urban,1,2.001112623,,152630794.9
2935,2001,1,0.505420595,,New York,Suburban,4,1.949406352,,296503308.5
1451,1963,1,0.252061337,,Kansas City,Rural,4,3.321985262,,147129455.6
2523,1984,0,0.393736785,,Houston,Urban,3,1.156217219,,254700400.2
1164,1977,2,0.372742073,,New York,Suburban,3,1.038464949,,118761595.2
1181,2007,1,0.197318775,,Houston,Urban,4,3.386633176,,119640591.4
1468,1979,2,0.592218117,,Los Angeles,Urban,3,2.431439128,,150353448.5
1909,1956,2,0.787283771,,Houston,Urban,2,1.392643416,,195415867.1
1734,1988,1,0.6179202,,Houston,Rural,2,1.706697804,,176912603.3
1822,2018,0,0.843662228,,Houston,Suburban,3,3.797511859,,186878124.5
1943,1984,2,0.214811692,,Los Angeles,Rural,4,3.578508927,,196077446.6
1006,2001,1,0.492050672,,Kansas City,Rural,1,3.129355151,,103474955
1329,1963,2,0.648473593,,Kansas City,Urban,3,2.446675691,,136815868.6
1774,2012,2,0.708401405,,Kansas City,Suburban,3,2.560970879,,181379079.8
2696,1985,2,0.726207676,,New York,Urban,1,3.925733606,,273805468.4
1150,1973,1,0.756068884,,New York,Rural,3,3.897311332,,119492642.8
2108,1989,2,0.686286831,,Los Angeles,Rural,1,1.645807137,,214614869.7
1146,1978,2,0.18480528,,Kansas City,Suburban,4,3.433313699,,116246524.9
2647,2002,0,0.72577511,,Houston,Rural,2,1.591727999,,268653255.1
2404,1971,1,0.752304391,,Kansas City,Rural,4,1.640612434,,244764567.9
1914,2021,1,0.994131941,,New York,Suburban,2,3.028279102,,196727780.6
2571,1964,2,0.724026193,,Los Angeles,Urban,1,2.215003296,,261271256.2
2308,2018,0,0.718147356,,Kansas City,Suburban,2,3.794633221,,234800334.3
1699,2013,2,0.563331961,,New York,Rural,4,1.267029205,,173101687
1081,1953,2,0.881130618,,New York,Suburban,2,2.534576922,,113185746.4
1513,1967,1,0.997151286,,Houston,Urban,1,3.755564591,,156917423.8
2920,1991,0,0.801140383,,Kansas City,Rural,2,3.712340981,,296544127.5
1814,1979,2,0.65125034,,Houston,Urban,3,1.46958764,,185176470.8
1708,1964,1,0.171059344,,Kansas City,Urban,4,2.0999131,,172327790.2
2939,2019,2,0.754065219,,Los Angeles,Suburban,3,2.8573642,,298094628.4
2546,2004,2,0.737705412,,Kansas City,Urban,1,1.478184654,,258584390.9
1745,2002,0,0.798011333,,Houston,Suburban,2,3.904066516,,178987861.7
2022,1965,0,0.21209985,,Houston,Suburban,3,3.744247986,,203981317.8
2409,2022,0,0.68835925,,New York,Urban,3,1.500850537,,244609360
1706,1983,2,0.366151514,,Kansas City,Suburban,2,1.363466384,,172873017.6
1470,1976,0,0.784244119,,Kansas City,Suburban,2,1.256225448,,151350437.5
2142,1962,1,0.316336559,,Los Angeles,Urban,4,3.728330992,,216586307.6
1395,1976,2,0.715580809,,New York,Rural,3,1.580871429,,143621469.4
2555,2022,0,0.365493652,,Houston,Suburban,3,2.248854786,,257651132.4
1260,2018,2,0.108094864,,Kansas City,Suburban,1,2.346554097,,126831465.9
1804,1980,2,0.670022121,,New York,Urban,4,2.797033133,,184414888.1
1933,1952,1,0.201942175,,Los Angeles,Suburban,1,1.215206031,,194825851.3
2279,1979,1,0.693362326,,New York,Urban,3,1.680275852,,231882832.3
2757,1970,1,0.933048504,,Kansas City,Rural,1,3.794471161,,280984827.9
1904,1955,2,0.972321341,,Kansas City,Rural,3,3.725230322,,196070999
2249,1981,2,0.312330779,,Los Angeles,Urban,3,3.343871942,,227112444.3
2076,1991,1,0.828327905,,Los Angeles,Rural,1,1.058203737,,212051004.8
1939,2011,2,0.418197949,,Los Angeles,Urban,1,1.981020305,,196289566.3
2890,1981,1,0.910411365,,Houston,Suburban,2,2.883876206,,294098347.5
2523,1988,1,0.808740612,,New York,Rural,2,1.825570635,,256775620.9
2529,2013,0,0.166529545,,New York,Suburban,2,3.728760085,,254162304.7
1853,1979,1,0.466423294,,New York,Suburban,3,2.901668385,,188239741.6
2387,2012,0,0.403586043,,Houston,Urban,1,1.215720152,,240914109.2
2303,1980,1,0.806662919,,New York,Rural,4,3.727016767,,235047840.9
1592,1989,2,0.46925714,,Los Angeles,Rural,3,3.873299975,,162196783.2
1713,1982,0,0.716129558,,New York,Suburban,4,1.233137255,,175378133.1
2181,2012,2,0.64219173,,Houston,Suburban,1,2.597080705,,221650739.7
1631,1974,2,0.978074847,,Houston,Urban,3,1.910092847,,168568631.2
1058,1985,1,0.944006461,,New York,Rural,4,2.178517229,,111093421.1
2750,1973,1,0.484929563,,Houston,Urban,4,1.538953654,,278010069.3
1127,2007,2,0.75122039,,Houston,Urban,2,2.734216306,,116881168.2
1735,1988,1,0.846514085,,New York,Urban,2,3.87393806,,178318115.8
1720,1995,1,0.908997178,,Houston,Rural,2,2.509217801,,176993177.2
2905,1959,1,0.161320837,,Houston,Urban,3,1.248743744,,291890260
2138,1981,2,0.371870919,,New York,Rural,1,2.860004,,216173854.9
2232,1985,0,0.388207037,,Los Angeles,Urban,1,2.020668983,,225532585.4
1525,1977,0,0.491001356,,Los Angeles,Suburban,2,3.567775569,,155552589.9
1520,1965,2,0.252338276,,Houston,Urban,2,2.304034445,,153864494
1551,1965,1,0.546585292,,Kansas City,Urban,2,1.578518827,,158361315.4
2985,1967,1,0.696892895,,Kansas City,Rural,4,1.573316868,,302602463.2
1236,1957,0,0.547627528,,New York,Suburban,2,3.306292542,,127016109.6
2304,2019,2,0.699213786,,New York,Suburban,4,1.796762795,,234290826.1
2382,1950,2,0.159797469,,Los Angeles,Rural,1,3.301700182,,239701614.9
2224,2011,1,0.888388599,,Kansas City,Rural,3,1.617661932,,227193267.6
2781,1987,1,0.945162273,,New York,Suburban,3,1.965059106,,283323190.8
2301,1994,1,0.656116682,,Kansas City,Rural,3,2.396460917,,233875318
2258,2007,2,0.893251899,,Kansas City,Suburban,3,3.829587549,,230823478.6
1493,1950,0,0.218301415,,Houston,Urban,4,3.795194274,,151241146.6
1003,1981,2,0.817704028,,Houston,Urban,4,1.620615626,,104960066.3
1665,1957,2,0.207233374,,Kansas City,Suburban,2,2.074657124,,168161766.2
1441,1989,2,0.467209208,,Los Angeles,Suburban,4,1.448198165,,146954660.9
1028,2005,0,0.391436681,,New York,Urban,2,2.529955238,,105136930
2132,2012,1,0.627032643,,New York,Urban,2,2.381747652,,216688794.3
1609,1985,1,0.371363082,,Los Angeles,Suburban,3,3.702280487,,163394486.4
2750,2006,2,0.673582267,,Houston,Rural,4,3.790016133,,278977162.5
1804,1994,2,0.43064856,,Houston,Rural,4,2.150702173,,183099545.5
1074,1951,0,0.874711343,,Los Angeles,Suburban,2,2.475213829,,112419197.8
1837,2017,0,0.670495456,,Los Angeles,Rural,2,3.688708747,,187459130.4
2169,1999,1,0.293768468,,Houston,Urban,1,3.420123423,,218815351.6
1127,1978,2,0.40251648,,Kansas City,Urban,1,1.010968934,,115103405.1
2876,1959,0,0.862678799,,Houston,Rural,2,1.960178693,,292480407.4
1041,1976,0,0.447831775,,Kansas City,Suburban,1,2.265322726,,106794058.1
2379,1964,2,0.582219159,,New York,Urban,1,1.689148851,,241322782
1040,2009,2,0.684047742,,New York,Urban,2,1.598714848,,107750142.3
